,country,year,population
3897,Latvia,2012,2234572.0
3898,Latvia,2013,2226260.0
3902,Lebanon,1980,2794638.0
3903,Lebanon,1981,2807342.0
3904,Lebanon,1982,2827767.0
3905,Lebanon,1983,2851609.0
3906,Lebanon,1984,2872204.0
3907,Lebanon,1985,2885481.0
3908,Lebanon,1986,2888455.0
3909,Lebanon,1987,2884778.0
3910,Lebanon,1988,2884840.0
3911,Lebanon,1989,2902893.0
3912,Lebanon,1990,2948372.0
3913,Lebanon,1991,3026061.0
3914,Lebanon,1992,3130785.0
3915,Lebanon,1993,3249799.0
3916,Lebanon,1994,3364891.0
3917,Lebanon,1995,3462974.0
3918,Lebanon,1996,3539137.0
3919,Lebanon,1997,3597350.0
3920,Lebanon,1998,3644171.0
3921,Lebanon,1999,3690033.0
3922,Lebanon,2000,3742329.0
3923,Lebanon,2001,3802903.0
3924,Lebanon,2002,3868504.0
3925,Lebanon,2003,3935421.0
3926,Lebanon,2004,3998042.0
3927,Lebanon,2005,4052420.0
3928,Lebanon,2006,4097457.0
3929,Lebanon,2007,4134872.0
3930,Lebanon,2008,4166915.0
3931,Lebanon,2009,4196990.0
3932,Lebanon,2010,4227597.0
3933,Lebanon,2011,4259405.0
3934,Lebanon,2012,4291719.0
3935,Lebanon,2013,4324060.0
3936,Lesotho,1980,1309981.0
3937,Lesotho,1981,1345398.0
3938,Lesotho,1982,1381537.0
3939,Lesotho,1983,1417720.0
3940,Lesotho,1984,1453098.0
3941,Lesotho,1985,1487079.0
3942,Lesotho,1986,1519369.0
3943,Lesotho,1987,1550144.0
3944,Lesotho,1988,1579900.0
3945,Lesotho,1989,1609386.0
3946,Lesotho,1990,1639177.0
3947,Lesotho,1991,1669190.0
3948,Lesotho,1992,1699284.0
3949,Lesotho,1993,1729896.0
3950,Lesotho,1994,1761558.0
3951,Lesotho,1995,1794531.0
3952,Lesotho,1996,1829222.0
3953,Lesotho,1997,1865218.0
3954,Lesotho,1998,1900962.0
3955,Lesotho,1999,1934337.0
3956,Lesotho,2000,1963878.0
3957,Lesotho,2001,1988983.0
3958,Lesotho,2002,2010261.0
3959,Lesotho,2003,2028976.0
3960,Lesotho,2004,2047006.0
3961,Lesotho,2005,2065752.0
3962,Lesotho,2006,2085561.0
3963,Lesotho,2007,2106128.0
3964,Lesotho,2008,2127412.0
3965,Lesotho,2009,2149201.0
3966,Lesotho,2010,2171318.0
3967,Lesotho,2011,2193843.0
3968,Lesotho,2012,2216850.0
3969,Lesotho,2013,2240126.0
3970,Liberia,1980,1922536.0
3971,Liberia,1981,1988931.0
3972,Liberia,1982,2059483.0
3973,Liberia,1983,2126455.0
3974,Liberia,1984,2179471.0
3975,Liberia,1985,2211509.0
3976,Liberia,1986,2221350.0
3977,Liberia,1987,2212690.0
3978,Liberia,1988,2189831.0
3979,Liberia,1989,2159264.0
3980,Liberia,1990,2127098.0
3981,Liberia,1991,2091355.0
3982,Liberia,1992,2054179.0
3983,Liberia,1993,2030591.0
3984,Liberia,1994,2039922.0
3985,Liberia,1995,2094591.0
3986,Liberia,1996,2203809.0
3987,Liberia,1997,2360511.0
3988,Liberia,1998,2540835.0
3989,Liberia,1999,2710963.0
3990,Liberia,2000,2847290.0
3991,Liberia,2001,2939296.0
3992,Liberia,2002,2996082.0
3993,Liberia,2003,3037412.0
3994,Liberia,2004,3092721.0
3995,Liberia,2005,3182539.0
3996,Liberia,2006,3313718.0
3997,Liberia,2007,3477197.0
3998,Liberia,2008,3658460.0
3999,Liberia,2009,3835929.0
4000,Liberia,2010,3994122.0
4001,Liberia,2011,4128572.0
4002,Liberia,2012,4244684.0
4003,Liberia,2013,4348740.0
4004,Libya,1980,3063000.0
4005,Libya,1981,3216430.0
4006,Libya,1982,3381390.0
4007,Libya,1983,3549220.0
4008,Libya,1984,3708142.0
4009,Libya,1985,3849801.0
4010,Libya,1986,3970886.0
4011,Libya,1987,4074021.0
4012,Libya,1988,4164147.0
4013,Libya,1989,4249018.0
4014,Libya,1990,4334459.0
4015,Libya,1991,4421885.0
4016,Libya,1992,4509970.0
4017,Libya,1993,4598629.0
4018,Libya,1994,4687106.0
4019,Libya,1995,4775009.0
4020,Libya,1996,4862665.0
4021,Libya,1997,4951076.0
4022,Libya,1998,5041233.0
4023,Libya,1999,5134324.0
4024,Libya,2000,5231189.0
4025,Libya,2001,5331311.0
4026,Libya,2002,5434293.0
4027,Libya,2003,5541062.0
4028,Libya,2004,5652797.0
4029,Libya,2005,5769709.0
4030,Libya,2006,5893738.0
4031,Libya,2007,6023053.0
4032,Libya,2008,6149620.0
4033,Libya,2009,6262667.0
4034,Libya,2010,6355112.0
4035,Libya,2011,6422772.0
4036,Libya,2012,6469497.0
4037,Libya,2013,6506095.0
4038,Liechtenstein,1980,25213.0
4039,Liechtenstein,1981,25600.0
4040,Liechtenstein,1982,25990.0
4041,Liechtenstein,1983,26377.0
4042,Liechtenstein,1984,26761.0
4043,Liechtenstein,1985,27140.0
4044,Liechtenstein,1986,27511.0
4045,Liechtenstein,1987,27878.0
4046,Liechtenstein,1988,28243.0
4047,Liechtenstein,1989,28611.0
4048,Liechtenstein,1990,28986.0
4049,Liechtenstein,1991,29370.0
4050,Liechtenstein,1992,29760.0
4051,Liechtenstein,1993,30154.0
4052,Liechtenstein,1994,30549.0
4053,Liechtenstein,1995,30941.0
4054,Liechtenstein,1996,31328.0
4055,Liechtenstein,1997,31710.0
4056,Liechtenstein,1998,32090.0
4057,Liechtenstein,1999,32470.0
4058,Liechtenstein,2000,32853.0
4059,Liechtenstein,2001,33239.0
4060,Liechtenstein,2002,33626.0
4061,Liechtenstein,2003,34006.0
4062,Liechtenstein,2004,34365.0
4063,Liechtenstein,2005,34696.0
4064,Liechtenstein,2006,34995.0
4065,Liechtenstein,2007,35266.0
4066,Liechtenstein,2008,35521.0
4067,Liechtenstein,2009,35772.0
4068,Liechtenstein,2010,36032.0
4069,Liechtenstein,2011,36304.0
4070,Liechtenstein,2012,36584.0
4071,Liechtenstein,2013,36871.0
4075,Lithuania,1980,3430089.0
4076,Lithuania,1981,3455403.0
4077,Lithuania,1982,3480356.0
4078,Lithuania,1983,3505769.0
4079,Lithuania,1984,3532724.0
4080,Lithuania,1985,3561668.0
4081,Lithuania,1986,3593334.0
4082,Lithuania,1987,3626602.0
4083,Lithuania,1988,3657818.0
4084,Lithuania,1989,3682059.0
4085,Lithuania,1990,3695890.0
4086,Lithuania,1991,3698095.0
4087,Lithuania,1992,3689943.0
4088,Lithuania,1993,3673606.0
4089,Lithuania,1994,3652438.0
4090,Lithuania,1995,3629104.0
4091,Lithuania,1996,3604044.0
4092,Lithuania,1997,3577128.0
4093,Lithuania,1998,3549816.0
4094,Lithuania,1999,3523732.0
4095,Lithuania,2000,3500028.0
4096,Lithuania,2001,3479622.0
4097,Lithuania,2002,3462402.0
4098,Lithuania,2003,3447170.0
4099,Lithuania,2004,3432060.0
4100,Lithuania,2005,3415748.0
4101,Lithuania,2006,3397895.0
4102,Lithuania,2007,3379043.0
4103,Lithuania,2008,3359799.0
4104,Lithuania,2009,3341097.0
4105,Lithuania,2010,3323611.0
4106,Lithuania,2011,3307481.0
4107,Lithuania,2012,3292454.0
4108,Lithuania,2013,3278337.0
4112,Luxembourg,1980,364158.0
4113,Luxembourg,1981,364405.0
4114,Luxembourg,1982,364589.0
4115,Luxembourg,1983,364897.0
4116,Luxembourg,1984,365550.0
4117,Luxembourg,1985,366716.0
4118,Luxembourg,1986,368467.0
4119,Luxembourg,1987,370806.0
4120,Luxembourg,1988,373733.0
4121,Luxembourg,1989,377218.0
4122,Luxembourg,1990,381225.0
4123,Luxembourg,1991,385755.0
4124,Luxembourg,1992,390778.0
4125,Luxembourg,1993,396179.0
4126,Luxembourg,1994,401804.0
4127,Luxembourg,1995,407522.0
4128,Luxembourg,1996,413377.0
4129,Luxembourg,1997,419355.0
4130,Luxembourg,1998,425216.0
4131,Luxembourg,1999,430650.0
4132,Luxembourg,2000,435491.0
4133,Luxembourg,2001,439509.0
4134,Luxembourg,2002,442882.0
4135,Luxembourg,2003,446340.0
4136,Luxembourg,2004,450888.0
4137,Luxembourg,2005,457197.0
4138,Luxembourg,2006,465586.0
4139,Luxembourg,2007,475714.0
4140,Luxembourg,2008,486781.0
4141,Luxembourg,2009,497637.0
4142,Luxembourg,2010,507448.0
4143,Luxembourg,2011,515941.0
4144,Luxembourg,2012,523362.0
4145,Luxembourg,2013,530018.0
4149,Macao,1980,246230.0
4150,Macao,1981,252251.0
4151,Macao,1982,260913.0
4152,Macao,1983,271665.0
4153,Macao,1984,283662.0
4154,Macao,1985,296210.0
4155,Macao,1986,309212.0
4156,Macao,1987,322637.0
4157,Macao,1988,335931.0
4158,Macao,1989,348443.0
4159,Macao,1990,359709.0
4160,Macao,1991,369493.0
4161,Macao,1992,377886.0
4162,Macao,1993,385193.0
4163,Macao,1994,391906.0
4164,Macao,1995,398426.0
4165,Macao,1996,404808.0
4166,Macao,1997,411050.0
4167,Macao,1998,417435.0
4168,Macao,1999,424292.0
4169,Macao,2000,431867.0
4170,Macao,2001,440265.0
4171,Macao,2002,449472.0
4172,Macao,2003,459456.0
4173,Macao,2004,470127.0
4174,Macao,2005,481390.0
4175,Macao,2006,493267.0
4176,Macao,2007,505709.0
4177,Macao,2008,518463.0
4178,Macao,2009,531195.0
4179,Macao,2010,543656.0
4180,Macao,2011,555731.0
4181,Macao,2012,567441.0
4182,Macao,2013,578844.0
4200,Macedonia,1980,1794830.0
4201,Macedonia,1981,1806228.0
4202,Macedonia,1982,1812327.0
4203,Macedonia,1983,1815719.0
4204,Macedonia,1984,1820117.0
4205,Macedonia,1985,1828148.0
4206,Macedonia,1986,1840767.0
4207,Macedonia,1987,1857034.0
4208,Macedonia,1988,1875387.0
4209,Macedonia,1989,1893409.0
4210,Macedonia,1990,1909353.0
4211,Macedonia,1991,1922774.0
4212,Macedonia,1992,1934265.0
4213,Macedonia,1993,1944343.0
4214,Macedonia,1994,1953874.0
4215,Macedonia,1995,1963484.0
4216,Macedonia,1996,1973283.0
4217,Macedonia,1997,1982994.0
4218,Macedonia,1998,1992404.0
4219,Macedonia,1999,2001178.0
4220,Macedonia,2000,2009091.0
4221,Macedonia,2001,2016075.0
4222,Macedonia,2002,2022255.0
4223,Macedonia,2003,2027819.0
4224,Macedonia,2004,2033039.0
4225,Macedonia,2005,2038109.0
4226,Macedonia,2006,2043091.0
4227,Macedonia,2007,2047922.0
4228,Macedonia,2008,2052524.0
4229,Macedonia,2009,2056769.0
4230,Macedonia,2010,2060563.0
4231,Macedonia,2011,2063893.0
4232,Macedonia,2012,2066785.0
4233,Macedonia,2013,2069219.0
4237,Madagascar,1980,8608964.0
4238,Madagascar,1981,8833875.0
4239,Madagascar,1982,9059559.0
4240,Madagascar,1983,9289882.0
4241,Madagascar,1984,9530197.0
4242,Madagascar,1985,9784559.0
4243,Madagascar,1986,10054543.0
4244,Madagascar,1987,10339739.0
4245,Madagascar,1988,10639804.0
4246,Madagascar,1989,10953663.0
4247,Madagascar,1990,11280625.0
4248,Madagascar,1991,11620718.0
4249,Madagascar,1992,11974724.0
4250,Madagascar,1993,12343496.0
4251,Madagascar,1994,12728117.0
4252,Madagascar,1995,13129227.0
4253,Madagascar,1996,13547271.0
4254,Madagascar,1997,13981666.0
4255,Madagascar,1998,14430739.0
4256,Madagascar,1999,14892172.0
4257,Madagascar,2000,15364272.0
4258,Madagascar,2001,15846412.0
4259,Madagascar,2002,16338968.0
4260,Madagascar,2003,16842482.0
4261,Madagascar,2004,17357913.0
4262,Madagascar,2005,17885967.0
4263,Madagascar,2006,18426870.0
4264,Madagascar,2007,18980391.0
4265,Madagascar,2008,19546282.0
4266,Madagascar,2009,20124150.0
4267,Madagascar,2010,20713819.0
4268,Madagascar,2011,21315135.0
4269,Madagascar,2012,21928518.0
4270,Madagascar,2013,22555046.0
4272,Malawi,1980,6239898.0
4273,Malawi,1981,6409111.0
4274,Malawi,1982,6567327.0
4275,Malawi,1983,6741249.0
4276,Malawi,1984,6967388.0
4277,Malawi,1985,7268257.0
4278,Malawi,1986,7661008.0
4279,Malawi,1987,8128340.0
4280,Malawi,1988,8616602.0
4281,Malawi,1989,9051225.0
4282,Malawi,1990,9380892.0
4283,Malawi,1991,9583696.0
4284,Malawi,1992,9681728.0
4285,Malawi,1993,9721620.0
4286,Malawi,1994,9772164.0
4287,Malawi,1995,9883350.0
4288,Malawi,1996,10070605.0
4289,Malawi,1997,10319125.0
4290,Malawi,1998,10612353.0
4291,Malawi,1999,10922265.0
4292,Malawi,2000,11228756.0
4293,Malawi,2001,11529337.0
4294,Malawi,2002,11833102.0
4295,Malawi,2003,12144945.0
4296,Malawi,2004,12472794.0
4297,Malawi,2005,12822587.0
4298,Malawi,2006,13195329.0
4299,Malawi,2007,13589404.0
4300,Malawi,2008,14005113.0
4301,Malawi,2009,14442290.0
4302,Malawi,2010,14900841.0
4303,Malawi,2011,15380888.0
4304,Malawi,2012,15882815.0
4305,Malawi,2013,16406945.0
4306,Malaysia,1980,13832586.0
4307,Malaysia,1981,14178739.0
4308,Malaysia,1982,14542156.0
4309,Malaysia,1983,14925545.0
4310,Malaysia,1984,15331937.0
4311,Malaysia,1985,15762856.0
4312,Malaysia,1986,16220169.0
4313,Malaysia,1987,16701745.0
4314,Malaysia,1988,17200067.0
4315,Malaysia,1989,17704839.0
4316,Malaysia,1990,18208562.0
4317,Malaysia,1991,18707774.0
4318,Malaysia,1992,19204087.0
4319,Malaysia,1993,19701263.0
4320,Malaysia,1994,20205446.0
4321,Malaysia,1995,20720810.0
4322,Malaysia,1996,21247102.0
4323,Malaysia,1997,21781499.0
4324,Malaysia,1998,22322448.0
4325,Malaysia,1999,22867698.0
4326,Malaysia,2000,23414909.0
4327,Malaysia,2001,23964621.0
4328,Malaysia,2002,24515323.0
4329,Malaysia,2003,25060184.0
4330,Malaysia,2004,25590453.0
4331,Malaysia,2005,26100241.0
4332,Malaysia,2006,26586287.0
4333,Malaysia,2007,27051142.0
4334,Malaysia,2008,27502008.0
4335,Malaysia,2009,27949395.0
4336,Malaysia,2010,28401017.0
4337,Malaysia,2011,28859154.0
4338,Malaysia,2012,29321798.0
4339,Malaysia,2013,29787203.0
4343,Maldives,1980,156626.0
4344,Maldives,1981,161931.0
4345,Maldives,1982,167708.0
4346,Maldives,1983,173861.0
4347,Maldives,1984,180238.0
4348,Maldives,1985,186720.0
4349,Maldives,1986,193275.0
4350,Maldives,1987,199898.0
4351,Maldives,1988,206522.0
4352,Maldives,1989,213067.0
4353,Maldives,1990,219474.0
4354,Maldives,1991,225709.0
4355,Maldives,1992,231756.0
4356,Maldives,1993,237606.0
4357,Maldives,1994,243256.0
4358,Maldives,1995,248712.0
4359,Maldives,1996,253960.0
4360,Maldives,1997,259002.0
4361,Maldives,1998,263867.0
4362,Maldives,1999,268600.0
4363,Maldives,2000,273236.0
4364,Maldives,2001,277791.0
4365,Maldives,2002,282266.0
4366,Maldives,2003,286665.0
4367,Maldives,2004,290988.0
4368,Maldives,2005,295240.0
4369,Maldives,2006,299419.0
4370,Maldives,2007,303539.0
4371,Maldives,2008,307632.0
4372,Maldives,2009,311739.0
4373,Maldives,2010,315885.0
4374,Maldives,2011,320081.0
4375,Maldives,2012,324313.0
4376,Maldives,2013,328551.0
4379,Mali,1980,7245598.0
4380,Mali,1981,7394730.0
4381,Mali,1982,7552338.0
4382,Mali,1983,7712392.0
4383,Mali,1984,7866571.0
4384,Mali,1985,8009705.0
4385,Mali,1986,8139016.0
4386,Mali,1987,8258615.0
4387,Mali,1988,8378673.0
4388,Mali,1989,8513337.0
4389,Mali,1990,8672868.0
4390,Mali,1991,8861362.0
4391,Mali,1992,9076261.0
4392,Mali,1993,9313042.0
4393,Mali,1994,9564231.0
4394,Mali,1995,9824510.0
4395,Mali,1996,10092753.0
4396,Mali,1997,10371338.0
4397,Mali,1998,10662517.0
4398,Mali,1999,10969725.0
4399,Mali,2000,11295324.0
4400,Mali,2001,11639798.0
4401,Mali,2002,12001887.0
4402,Mali,2003,12380104.0
4403,Mali,2004,12772264.0
4404,Mali,2005,13176642.0
4405,Mali,2006,13592796.0
4406,Mali,2007,14020786.0
4407,Mali,2008,14459990.0
4408,Mali,2009,14909813.0
4409,Mali,2010,15369809.0
4410,Mali,2011,15839538.0
4411,Mali,2012,16318897.0
4412,Mali,2013,16808242.0
4416,Malta,1980,326709.0
4417,Malta,1981,331406.0
4418,Malta,1982,336046.0
4419,Malta,1983,340572.0
4420,Malta,1984,344944.0
4421,Malta,1985,349135.0
4422,Malta,1986,353069.0
4423,Malta,1987,356736.0
4424,Malta,1988,360256.0
4425,Malta,1989,363812.0
4426,Malta,1990,367524.0
4427,Malta,1991,371455.0
4428,Malta,1992,375533.0
4429,Malta,1993,379574.0
4430,Malta,1994,383314.0
4431,Malta,1995,386576.0
4432,Malta,1996,389277.0
4433,Malta,1997,391499.0
4434,Malta,1998,393429.0
4435,Malta,1999,395339.0
4436,Malta,2000,397420.0
4437,Malta,2001,399746.0
4438,Malta,2002,402244.0
4439,Malta,2003,404787.0
4440,Malta,2004,407183.0
4441,Malta,2005,409295.0
4442,Malta,2006,411084.0
4443,Malta,2007,412608.0
4444,Malta,2008,413946.0
4445,Malta,2009,415220.0
4446,Malta,2010,416515.0
4447,Malta,2011,417855.0
4448,Malta,2012,419212.0
4449,Malta,2013,420557.0
4453,Marshall Islands,1980,30578.0
4454,Marshall Islands,1981,31891.0
4455,Marshall Islands,1982,33330.0
4456,Marshall Islands,1983,34890.0
4457,Marshall Islands,1984,36562.0
4458,Marshall Islands,1985,38327.0
4459,Marshall Islands,1986,40196.0
4460,Marshall Islands,1987,42140.0
4461,Marshall Islands,1988,44054.0
4462,Marshall Islands,1989,45802.0
4463,Marshall Islands,1990,47288.0
4464,Marshall Islands,1991,48469.0
4465,Marshall Islands,1992,49369.0
4466,Marshall Islands,1993,50040.0
4467,Marshall Islands,1994,50565.0
4468,Marshall Islands,1995,51008.0
4469,Marshall Islands,1996,51389.0
4470,Marshall Islands,1997,51697.0
4471,Marshall Islands,1998,51930.0
4472,Marshall Islands,1999,52080.0
4473,Marshall Islands,2000,52145.0
4474,Marshall Islands,2001,52131.0
4475,Marshall Islands,2002,52066.0
4476,Marshall Islands,2003,51992.0
4477,Marshall Islands,2004,51968.0
4478,Marshall Islands,2005,52037.0
4479,Marshall Islands,2006,52210.0
4480,Marshall Islands,2007,52487.0
4481,Marshall Islands,2008,52880.0
4482,Marshall Islands,2009,53396.0
4483,Marshall Islands,2010,54038.0
4484,Marshall Islands,2011,54816.0
4485,Marshall Islands,2012,55717.0
4486,Marshall Islands,2013,56687.0
4487,Martinique,1980,326254.0
4488,Martinique,1981,327810.0
4489,Martinique,1982,330273.0
4490,Martinique,1983,333448.0
4491,Martinique,1984,337024.0
4492,Martinique,1985,340749.0
4493,Martinique,1986,344615.0
4494,Martinique,1987,348630.0
4495,Martinique,1988,352584.0
4496,Martinique,1989,356223.0
4497,Martinique,1990,359377.0
4498,Martinique,1991,361915.0
4499,Martinique,1992,363904.0
4500,Martinique,1993,365618.0
4501,Martinique,1994,367459.0
4502,Martinique,1995,369709.0
4503,Martinique,1996,372461.0
4504,Martinique,1997,375604.0
4505,Martinique,1998,378962.0
4506,Martinique,1999,382276.0
4507,Martinique,2000,385349.0
4508,Martinique,2001,388133.0
4509,Martinique,2002,390681.0
4510,Martinique,2003,393022.0
4511,Martinique,2004,395211.0
4512,Martinique,2005,397292.0
4513,Martinique,2006,399262.0
4514,Martinique,2007,401101.0
4515,Martinique,2008,402804.0
4516,Martinique,2009,404376.0
4517,Martinique,2010,405814.0
4518,Martinique,2011,407121.0
4519,Martinique,2012,408302.0
4520,Martinique,2013,409366.0
4521,Mauritania,1980,1517817.0
4522,Mauritania,1981,1562144.0
4523,Mauritania,1982,1607553.0
4524,Mauritania,1983,1653818.0
4525,Mauritania,1984,1700638.0
4526,Mauritania,1985,1747839.0
4527,Mauritania,1986,1795343.0
4528,Mauritania,1987,1843352.0
4529,Mauritania,1988,1892328.0
4530,Mauritania,1989,1942900.0
4531,Mauritania,1990,1995548.0
4532,Mauritania,1991,2050456.0
4533,Mauritania,1992,2107590.0
4534,Mauritania,1993,2166948.0
4535,Mauritania,1994,2228453.0
4536,Mauritania,1995,2292053.0
4537,Mauritania,1996,2357678.0
4538,Mauritania,1997,2425374.0
4539,Mauritania,1998,2495316.0
4540,Mauritania,1999,2567741.0
4541,Mauritania,2000,2642743.0
4542,Mauritania,2001,2720367.0
4543,Mauritania,2002,2800333.0
4544,Mauritania,2003,2882003.0
4545,Mauritania,2004,2964526.0
4546,Mauritania,2005,3047249.0
4547,Mauritania,2006,3129959.0
4548,Mauritania,2007,3212672.0
4549,Mauritania,2008,3295254.0
4550,Mauritania,2009,3377630.0
4551,Mauritania,2010,3459773.0
4552,Mauritania,2011,3541540.0
4553,Mauritania,2012,3622961.0
4554,Mauritania,2013,3704414.0
4555,Mauritius,1980,964023.0
4556,Mauritius,1981,975852.0
4557,Mauritius,1982,986620.0
4558,Mauritius,1983,996476.0
4559,Mauritius,1984,1005669.0
4560,Mauritius,1985,1014450.0
4561,Mauritius,1986,1022704.0
4562,Mauritius,1987,1030542.0
4563,Mauritius,1988,1038704.0
4564,Mauritius,1989,1048161.0
4565,Mauritius,1990,1059548.0
4566,Mauritius,1991,1073250.0
4567,Mauritius,1992,1088939.0
4568,Mauritius,1993,1105659.0
4569,Mauritius,1994,1122040.0
4570,Mauritius,1995,1137098.0
4571,Mauritius,1996,1150448.0
4572,Mauritius,1997,1162388.0
4573,Mauritius,1998,1173451.0
4574,Mauritius,1999,1184470.0
4575,Mauritius,2000,1196027.0
4576,Mauritius,2001,1208279.0
4577,Mauritius,2002,1220935.0
4578,Mauritius,2003,1233594.0
4579,Mauritius,2004,1245669.0
4580,Mauritius,2005,1256742.0
4581,Mauritius,2006,1266684.0
4582,Mauritius,2007,1275650.0
4583,Mauritius,2008,1283849.0
4584,Mauritius,2009,1291609.0
4585,Mauritius,2010,1299172.0
4586,Mauritius,2011,1306593.0
4587,Mauritius,2012,1313803.0
4588,Mauritius,2013,1320785.0
4591,Mayotte,1980,55016.0
4592,Mayotte,1981,57665.0
4593,Mayotte,1982,60618.0
4594,Mayotte,1983,63844.0
4595,Mayotte,1984,67287.0
4596,Mayotte,1985,70912.0
4597,Mayotte,1986,74685.0
4598,Mayotte,1987,78630.0
4599,Mayotte,1988,82829.0
4600,Mayotte,1989,87402.0
4601,Mayotte,1990,92413.0
4602,Mayotte,1991,97901.0
4603,Mayotte,1992,103795.0
4604,Mayotte,1993,109918.0
4605,Mayotte,1994,116028.0
4606,Mayotte,1995,121949.0
4607,Mayotte,1996,127624.0
4608,Mayotte,1997,133089.0
4609,Mayotte,1998,138384.0
4610,Mayotte,1999,143585.0
4611,Mayotte,2000,148753.0
4612,Mayotte,2001,153887.0
4613,Mayotte,2002,158983.0
4614,Mayotte,2003,164101.0
4615,Mayotte,2004,169315.0
4616,Mayotte,2005,174681.0
4617,Mayotte,2006,180217.0
4618,Mayotte,2007,185922.0
4619,Mayotte,2008,191805.0
4620,Mayotte,2009,197870.0
4621,Mayotte,2010,204114.0
4622,Mayotte,2011,210552.0
4623,Mayotte,2012,217172.0
4624,Mayotte,2013,223907.0
4625,Mexico,1980,68776411.0
4626,Mexico,1981,70318386.0
4627,Mexico,1982,71788766.0
4628,Mexico,1983,73223336.0
4629,Mexico,1984,74673296.0
4630,Mexico,1985,76175154.0
4631,Mexico,1986,77741110.0
4632,Mexico,1987,79358780.0
4633,Mexico,1988,81010093.0
4634,Mexico,1989,82666457.0
4635,Mexico,1990,84306602.0
4636,Mexico,1991,85923799.0
4637,Mexico,1992,87523328.0
4638,Mexico,1993,89109703.0
4639,Mexico,1994,90691331.0
4640,Mexico,1995,92272749.0
4641,Mexico,1996,93858373.0
4642,Mexico,1997,95441345.0
4643,Mexico,1998,97001933.0
4644,Mexico,1999,98513690.0
4645,Mexico,2000,99959594.0
4646,Mexico,2001,101329543.0
4647,Mexico,2002,102634153.0
4648,Mexico,2003,103902569.0
4649,Mexico,2004,105175967.0
4650,Mexico,2005,106483757.0
4651,Mexico,2006,107835259.0
4652,Mexico,2007,109220753.0
4653,Mexico,2008,110627158.0
4654,Mexico,2009,112033369.0
4655,Mexico,2010,113423047.0
4656,Mexico,2011,114793341.0
4657,Mexico,2012,116146768.0
4658,Mexico,2013,117478371.0
4662,Moldova,1980,4009998.0
4663,Moldova,1981,4048772.0
4664,Moldova,1982,4090009.0
4665,Moldova,1983,4132576.0
4666,Moldova,1984,4174737.0
4667,Moldova,1985,4214996.0
4668,Moldova,1986,4252952.0
4669,Moldova,1987,4288276.0
4670,Moldova,1988,4319579.0
4671,Moldova,1989,4345236.0
4672,Moldova,1990,4363950.0
4673,Moldova,1991,4375242.0
4674,Moldova,1992,4378913.0
4675,Moldova,1993,4374366.0
4676,Moldova,1994,4361061.0
4677,Moldova,1995,4338750.0
4678,Moldova,1996,4307683.0
4679,Moldova,1997,4268370.0
4680,Moldova,1998,4221290.0
4681,Moldova,1999,4167099.0
4682,Moldova,2000,4106736.0
4683,Moldova,2001,4040204.0
4684,Moldova,2002,3968812.0
4685,Moldova,2003,3896409.0
4686,Moldova,2004,3827906.0
4687,Moldova,2005,3766876.0
4688,Moldova,2006,3714961.0
4689,Moldova,2007,3671540.0
4690,Moldova,2008,3635059.0
4691,Moldova,2009,3602853.0
4692,Moldova,2010,3572885.0
4693,Moldova,2011,3544864.0
4694,Moldova,2012,3519266.0
4695,Moldova,2013,3495657.0
4699,Monaco,1980,26078.0
4700,Monaco,1981,26459.0
4701,Monaco,1982,26930.0
4702,Monaco,1983,27459.0
4703,Monaco,1984,28004.0
4704,Monaco,1985,28533.0
4705,Monaco,1986,29036.0
4706,Monaco,1987,29521.0
4707,Monaco,1988,29990.0
4708,Monaco,1989,30447.0
4709,Monaco,1990,30896.0
4710,Monaco,1991,31330.0
4711,Monaco,1992,31745.0
4712,Monaco,1993,32154.0
4713,Monaco,1994,32574.0
4714,Monaco,1995,33014.0
4715,Monaco,1996,33485.0
4716,Monaco,1997,33974.0
4717,Monaco,1998,34444.0
4718,Monaco,1999,34840.0
4719,Monaco,2000,35126.0
4720,Monaco,2001,35288.0
4721,Monaco,2002,35341.0
4722,Monaco,2003,35323.0
4723,Monaco,2004,35282.0
4724,Monaco,2005,35260.0
4725,Monaco,2006,35267.0
4726,Monaco,2007,35295.0
4727,Monaco,2008,35336.0
4728,Monaco,2009,35377.0
4729,Monaco,2010,35407.0
4730,Monaco,2011,35427.0
4731,Monaco,2012,35444.0
4732,Monaco,2013,35456.0
4734,Mongolia,1980,1693122.0
4735,Mongolia,1981,1736994.0
4736,Mongolia,1982,1781213.0
4737,Mongolia,1983,1826717.0
4738,Mongolia,1984,1874774.0
4739,Mongolia,1985,1926002.0
4740,Mongolia,1986,1981170.0
4741,Mongolia,1987,2039204.0
4742,Mongolia,1988,2096653.0
4743,Mongolia,1989,2148850.0
4744,Mongolia,1990,2192553.0
4745,Mongolia,1991,2226469.0
4746,Mongolia,1992,2251861.0
4747,Mongolia,1993,2271236.0
4748,Mongolia,1994,2288370.0
4749,Mongolia,1995,2306131.0
4750,Mongolia,1996,2325369.0
4751,Mongolia,1997,2345618.0
4752,Mongolia,1998,2366895.0
4753,Mongolia,1999,2388862.0
4754,Mongolia,2000,2411369.0
4755,Mongolia,2001,2434515.0
4756,Mongolia,2002,2458853.0
4757,Mongolia,2003,2485177.0
4758,Mongolia,2004,2514462.0
4759,Mongolia,2005,2547339.0
4760,Mongolia,2006,2584143.0
4761,Mongolia,2007,2624509.0
4762,Mongolia,2008,2667474.0
